C_target,C_matched,N,L,D_row,D_c6n,run
3.2176417502507356e+19,3.2152150196e+19,127699968,2.4427742958068848,41838182400,41963140502.37924,run-gpt_130M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.4092850697468076e+19,3.4078870807e+19,127699968,2.434191942214966,44354764800,44477785626.122215,run-gpt_130M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.6123426997094375e+19,3.6125902739e+19,170233344,2.4216222763061523,35232153600,35369003794.18813,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.827494478516315e+19,3.8255199126e+19,393216000,2.429851055145264,16043212800,16214667055.765789,run-gpt_393M_1024l_1e20flops_all0.21ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.055460735840828e+19,4.0621570636e+19,170233344,2.427255630493164,39636172800,39770479822.48805,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.297004704320835e+19,4.3029964152e+19,170233344,2.4114553928375244,41995468800,42128413408.83253,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.552935074866957e+19,4.5587654372e+19,154448288,2.41584587097168,49073356800,49194086213.07174,run-gpt_154M_1024l_1e20flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.8241087041653735e+19,4.8357453101e+19,550502400,2.4136440753936768,14470348800,14640400326.743958,run-gpt_550M_1024l_1e20flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.111433483440166e+19,5.1040280986e+19,170233344,2.4063384532928467,49859788800,49970900516.80279,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.415871378079465e+19,5.4108574326e+19,170233344,2.404554843902588,52848230400,52974907906.408745,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.738441648302404e+19,5.7568503539e+19,393216000,2.404466390609741,24222105600,24400712559.594048,run-gpt_393M_1024l_1e20flops_all0.21ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.080224261649427e+19,6.0836795837e+19,550502400,2.396195650100708,18245222400,18418568153.078594,run-gpt_550M_1024l_1e20flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.44236350872137e+19,6.4625217783e+19,472435184,2.3810815811157227,22649241600,22798618721.208538,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.826071834272379e+19,6.819074704e+19,472435184,2.3832128047943115,23907532800,24056473547.208683,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
