C_target,C_matched,N,L,D_row,D_c6n,run
2.729004825e+18,2.725862197e+18,65728000,2.576545000076294,6763315200,6911976116.216326,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.808630348e+18,2.787813611e+18,65728000,2.574713468551636,6920601600,7069066483.588932,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.879393856e+18,2.891611642e+18,47775744,2.5762956142425537,9909043200,10087446752.617117,run-gpt_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.962951469e+18,2.981974506e+18,47775744,2.568400859832764,10223616000,10402679464.290499,run-gpt_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.835054748e+18,3.853441221e+18,127699968,2.5556116104125977,4875878400,5029290246.180798,run-gpt_130M_1024l_1e19flops_all0.07ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.656227464e+18,4.653687487e+18,47775744,2.537992000579834,16043212800,16234484619.782515,run-gpt_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.806366115e+18,4.832210259e+18,65728000,2.540446758270264,12111052800,12253048571.385103,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.937221565e+18,4.956113086e+18,65728000,2.544609308242798,12425625600,12567229303.594612,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.451724395e+18,5.459074587e+18,84934656,2.538363456726074,10538188800,10712302932.032833,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.711870564e+18,5.699530049e+18,65728000,2.5285873413085938,14313062400,14452313699.387373,run-gpt_49M_1024l_1e19flops_all0.13ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.870488337e+18,5.86047713e+18,84934656,2.5294651985168457,11324620800,11499972264.953112,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.702596754e+18,7.719315277e+18,154448288,2.518904447555542,8178892800,8329989039.222413,run-gpt_154M_1024l_1e19flops_all0.05ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.083402636e+18,8.128372146e+18,106168320,2.5197513103485107,12582912000,12760197119.065273,run-tensorboard_gpt_106M_1024l_1e19flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.670216657e+18,8.673197901e+18,65728000,2.5070056915283203,21862809600,21992651282.558422,run-gpt_49M_1024l_1e19flops_all0.13ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.738847483e+18,8.790662787e+18,127699968,2.5081627368927,11324620800,11473068376.180017,run-gpt_130M_1024l_1e19flops_all0.07ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.031502864e+18,8.991416967e+18,84934656,2.5047264099121094,17458790400,17643793064.870953,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
