C_target,C_matched,N,L,D_row,D_c6n,run
1.0843659686896086e+20,1.08361289392e+20,231211008,2.1485066413879395,77856768000,78111397268.19005,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.1489510001873109e+20,1.14915399637e+20,231211008,2.1365151405334477,82575360000,82835876941.32048,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.217382727739662e+20,1.21687980224e+20,231211008,2.135339736938477,87451238400,87717839270.58237,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.2898902612533081e+20,1.29043647839e+20,154448288,2.129826068878174,110729625600,139252269599.9928,run-mlm_154M_all1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.3667163564620102e+20,1.36762433789e+20,231211008,2.1312575340271,98304000000,98584142519.86365,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.4481182276745362e+20,1.44845836425e+20,231211008,2.115903615951538,104123596800,104411000783.7516,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.534368408930013e+20,1.53366179744e+20,231211008,2.109938621520996,110257766400,110552824359.1816,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.6257556664437932e+20,1.62541934087e+20,231211008,2.1049249172210693,116863795200,117167095901.56422,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.7225859653987838e+20,1.72154629114e+20,231211008,2.1029059886932373,123784396800,124096332756.20973,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.8251834943190463e+20,1.82422735165e+20,231211008,2.0977654457092285,131176857600,131498017577.80782,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.9338917504552318e+20,1.93346252241e+20,231211008,2.09168004989624,139041177600,139372150367.0794,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.049074689815846e+20,2.05017932278e+20,472435184,2.088886260986328,72194457600,72326652495.18475,run-mlm_470M_1024l_3e20flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.1711179456945095e+20,2.17274674651e+20,393216000,2.079065322875977,91855257600,92093011920.08125,run-mlm_393M_1024l_3e20flops_all0.64ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.3004301197729215e+20,2.29976637077e+20,472435184,2.074114799499512,81002496000,81131636277.18576,run-mlm_470M_1024l_3e20flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.4374441501222217e+20,2.43867155962e+20,550502400,2.060046672821045,73767321600,73831696271.745,run-mlm_550M_1024l_3e20flops_all0.45ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.582618760682675e+20,2.58179631954e+20,302426080,2.0519590377807617,135580876800,142282499773.1677,run-mlm_300M_1024l_3e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.7364399970746663e+20,2.73505594959e+20,550502400,2.0538763999938965,82732646400,82804844858.987,run-mlm_550M_1024l_3e20flops_all0.45ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.899422853882881e+20,2.90070975901e+20,393216000,2.051464319229126,122683392000,122948106511.85777,run-mlm_393M_1024l_3e20flops_all0.64ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.072112998861759e+20,3.076521984e+20,1208881136,2.094674,50960793600,42415556726.827774,run-mlm_1b_all1ep_noreg_tk200b_cl1024_bsz1m_scratch-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
